"__Student","Student","Course","Course Limit","Controlling Course","Primary","Priority","Alternativity","Enrolled","Credits","Sections","Preferred Sections","Required Sections","Instructional Method","Preferred Instructional Methods","Required Instructional Methods","Critical"
"1493",""," C11","","","Yes","3","0","Yes","0.0","S34","","","","","","No"
"1494",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1494",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1494",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1494",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1495",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1496",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1496",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1496",""," C8","","","Yes","3","0","Yes","0.0","S24","","","","","","No"
"1497",""," C10","","","Yes","1","0","Yes","0.0","S33","","","","","","No"
"1498",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1498",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1498",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1498",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1499",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1499",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1499",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1499",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1500",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1500",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1500",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1500",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1501",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1502",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1502",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1502",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1502",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1503",""," C10","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"1503",""," C8","","","Yes","2","0","Yes","0.0","S24","","","","","","No"
"1504",""," C5","","","Yes","1","0","Yes","0.0","S18","","","","","","No"
"1504",""," C7","","","Yes","2","0","Yes","0.0","S22","","","","","","No"
"1504",""," C11","","","Yes","3","0","Yes","0.0","S34","","","","","","No"
"1505",""," C3","","","Yes","1","0","Yes","0.0","S12","","","","","","No"
"1506",""," C2","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"1506",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1506",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1506",""," C8","","","Yes","4","0","Yes","0.0","S25","","","","","","No"
"1507",""," C6","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"1507",""," C2","","","Yes","2","0","Yes","0.0","S6","","","","","","No"
"1507",""," C8","","","Yes","3","0","Yes","0.0","S26","","","","","","No"
"1508",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1509",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1509",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1509",""," C8","","","Yes","3","0","Yes","0.0","S26","","","","","","No"
"1510",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1511",""," C2","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"1511",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1511",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1511",""," C8","","","Yes","4","0","Yes","0.0","S25","","","","","","No"
"1512",""," C3","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"1513",""," C10","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"1514",""," C9","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"1515",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1515",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1515",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1515",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1516",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1516",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1516",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1516",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1517",""," C3","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"1518",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1518",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1518",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1518",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1519",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1519",""," C1","","","Yes","2","0","Yes","0.0","S4","","","","","","No"
"1519",""," C7","","","Yes","3","0","Yes","0.0","S23","","","","","","No"
"1520",""," C3","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"1521",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1521",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1521",""," C8","","","Yes","3","0","Yes","0.0","S24","","","","","","No"
"1522",""," C2","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"1522",""," C1","","","Yes","2","0","Yes","0.0","S1","","","","","","No"
"1522",""," C8","","","Yes","3","0","Yes","0.0","S25","","","","","","No"
"1523",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1523",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1523",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1523",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1524",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1524",""," C1","","","Yes","2","0","Yes","0.0","S4","","","","","","No"
"1524",""," C8","","","Yes","3","0","Yes","0.0","S26","","","","","","No"
"1525",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1525",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1525",""," C8","","","Yes","3","0","Yes","0.0","S25","","","","","","No"
"1526",""," C2","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"1526",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1526",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1526",""," C8","","","Yes","4","0","Yes","0.0","S25","","","","","","No"
"1527",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1527",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1527",""," C8","","","Yes","3","0","Yes","0.0","S25","","","","","","No"
"1528",""," C3","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"1529",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1530",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1530",""," C1","","","Yes","2","0","Yes","0.0","S2","","","","","","No"
"1530",""," C8","","","Yes","3","0","Yes","0.0","S26","","","","","","No"
"1531",""," C10","","","Yes","1","0","Yes","0.0","S33","","","","","","No"
"1531",""," C8","","","Yes","2","0","Yes","0.0","S26","","","","","","No"
"1532",""," C10","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"1532",""," C8","","","Yes","2","0","Yes","0.0","S24","","","","","","No"
"1533",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1534",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1534",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1534",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1534",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1535",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1536",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1536",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1536",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1536",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1537",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1537",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1537",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1537",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1538",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1539",""," C6","","","Yes","1","0","Yes","0.0","S19","","","","","","No"
"1539",""," C2","","","Yes","2","0","Yes","0.0","S10","","","","","","No"
"1539",""," C8","","","Yes","3","0","Yes","0.0","S24","","","","","","No"
"1540",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1540",""," C1","","","Yes","2","0","Yes","0.0","S4","","","","","","No"
"1540",""," C8","","","Yes","3","0","Yes","0.0","S24","","","","","","No"
"1541",""," C10","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"1542",""," C6","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"1542",""," C2","","","Yes","2","0","Yes","0.0","S9","","","","","","No"
"1542",""," C8","","","Yes","3","0","Yes","0.0","S25","","","","","","No"
"1543",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1544",""," C2","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"1544",""," C1","","","Yes","2","0","Yes","0.0","S3","","","","","","No"
"1544",""," C8","","","Yes","3","0","Yes","0.0","S26","","","","","","No"
"1545",""," C10","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"1545",""," C8","","","Yes","2","0","Yes","0.0","S25","","","","","","No"
"1546",""," C9","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"1547",""," C10","","","Yes","1","0","Yes","0.0","S30","","","","","","No"
"1547",""," C8","","","Yes","2","0","Yes","0.0","S26","","","","","","No"
"1548",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1548",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1548",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1548",""," C8","","","Yes","4","0","Yes","0.0","S25","","","","","","No"
"1549",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1549",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1549",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1549",""," C8","","","Yes","4","0","Yes","0.0","S25","","","","","","No"
"1550",""," C3","","","Yes","1","0","Yes","0.0","S12","","","","","","No"
"1551",""," C2","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"1551",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1551",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1551",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1552",""," C3","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"1553",""," C10","","","Yes","1","0","Yes","0.0","S33","","","","","","No"
"1553",""," C8","","","Yes","2","0","Yes","0.0","S24","","","","","","No"
"1554",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1554",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1554",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1554",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1555",""," C3","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"1556",""," C10","","","Yes","1","0","Yes","0.0","S30","","","","","","No"
"1557",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1558",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1559",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1560",""," C3","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"1561",""," C5","","","Yes","1","0","Yes","0.0","S17","","","","","","No"
"1561",""," C7","","","Yes","2","0","Yes","0.0","S23","","","","","","No"
"1561",""," C11","","","Yes","3","0","Yes","0.0","S35","","","","","","No"
"1562",""," C2","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"1562",""," C5","","","Yes","2","0","Yes","0.0","S17","","","","","","No"
"1562",""," C7","","","Yes","3","0","Yes","0.0","S23","","","","","","No"
"1562",""," C11","","","Yes","4","0","Yes","0.0","S35","","","","","","No"
"1563",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1564",""," C5","","","Yes","1","0","Yes","0.0","S18","","","","","","No"
"1564",""," C7","","","Yes","2","0","Yes","0.0","S22","","","","","","No"
"1564",""," C11","","","Yes","3","0","Yes","0.0","S34","","","","","","No"
"1565",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1566",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1566",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1566",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1566",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1567",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1567",""," C1","","","Yes","2","0","Yes","0.0","S2","","","","","","No"
"1567",""," C8","","","Yes","3","0","Yes","0.0","S24","","","","","","No"
"1568",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1568",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1568",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1568",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1569",""," C9","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"1570",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1571",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1572",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1573",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1574",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1574",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1574",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1574",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1575",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1576",""," C5","","","Yes","1","0","Yes","0.0","S17","","","","","","No"
"1576",""," C7","","","Yes","2","0","Yes","0.0","S23","","","","","","No"
"1576",""," C11","","","Yes","3","0","Yes","0.0","S35","","","","","","No"
"1577",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1577",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1577",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1577",""," C8","","","Yes","4","0","Yes","0.0","S25","","","","","","No"
"1578",""," C5","","","Yes","1","0","Yes","0.0","S18","","","","","","No"
"1578",""," C7","","","Yes","2","0","Yes","0.0","S22","","","","","","No"
"1578",""," C11","","","Yes","3","0","Yes","0.0","S34","","","","","","No"
"1579",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1579",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1579",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1579",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1580",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1580",""," C1","","","Yes","2","0","Yes","0.0","S4","","","","","","No"
"1580",""," C8","","","Yes","3","0","Yes","0.0","S26","","","","","","No"
"1581",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1581",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1581",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1581",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1582",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1582",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1582",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1582",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1583",""," C5","","","Yes","1","0","Yes","0.0","S17","","","","","","No"
"1583",""," C7","","","Yes","2","0","Yes","0.0","S23","","","","","","No"
"1583",""," C11","","","Yes","3","0","Yes","0.0","S35","","","","","","No"
"1584",""," C2","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"1584",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1584",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1584",""," C8","","","Yes","4","0","Yes","0.0","S25","","","","","","No"
"1585",""," C9","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"1586",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1587",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1587",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1587",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1587",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1588",""," C10","","","Yes","1","0","Yes","0.0","S33","","","","","","No"
"1589",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1589",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1589",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1589",""," C8","","","Yes","4","0","Yes","0.0","S25","","","","","","No"
"1590",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1590",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1590",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1590",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1591",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1592",""," C5","","","Yes","1","0","Yes","0.0","S18","","","","","","No"
"1592",""," C7","","","Yes","2","0","Yes","0.0","S22","","","","","","No"
"1592",""," C11","","","Yes","3","0","Yes","0.0","S35","","","","","","No"
"1593",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1594",""," C5","","","Yes","1","0","Yes","0.0","S17","","","","","","No"
"1594",""," C7","","","Yes","2","0","Yes","0.0","S23","","","","","","No"
"1594",""," C11","","","Yes","3","0","Yes","0.0","S34","","","","","","No"
"1595",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1595",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1595",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1595",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1596",""," C10","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"1596",""," C8","","","Yes","2","0","Yes","0.0","S25","","","","","","No"
"1597",""," C3","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"1598",""," C3","","","Yes","1","0","Yes","0.0","S12","","","","","","No"
"1599",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1599",""," C1","","","Yes","2","0","Yes","0.0","S3","","","","","","No"
"1599",""," C8","","","Yes","3","0","Yes","0.0","S24","","","","","","No"
"1600",""," C10","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"1601",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1602",""," C3","","","Yes","1","0","Yes","0.0","S12","","","","","","No"
"1603",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1604",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1604",""," C1","","","Yes","2","0","Yes","0.0","S3","","","","","","No"
"1604",""," C8","","","Yes","3","0","Yes","0.0","S24","","","","","","No"
"1605",""," C10","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"1605",""," C8","","","Yes","2","0","Yes","0.0","S26","","","","","","No"
"1606",""," C10","","","Yes","1","0","Yes","0.0","S30","","","","","","No"
"1606",""," C8","","","Yes","2","0","Yes","0.0","S24","","","","","","No"
"1607",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1607",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1607",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1607",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1608",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1608",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1608",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1608",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1609",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1609",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1609",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1609",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1610",""," C3","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"1611",""," C2","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"1611",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1611",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1611",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1612",""," C3","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"1613",""," C2","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"1613",""," C1","","","Yes","2","0","Yes","0.0","S2","","","","","","No"
"1613",""," C8","","","Yes","3","0","Yes","0.0","S24","","","","","","No"
"1614",""," C3","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"1615",""," C6","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"1615",""," C2","","","Yes","2","0","Yes","0.0","S8","","","","","","No"
"1615",""," C8","","","Yes","3","0","Yes","0.0","S26","","","","","","No"
"1616",""," C9","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"1617",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1618",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1618",""," C1","","","Yes","2","0","Yes","0.0","S1","","","","","","No"
"1618",""," C8","","","Yes","3","0","Yes","0.0","S25","","","","","","No"
"1619",""," C2","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"1619",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1619",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1619",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1620",""," C3","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"1621",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1621",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1621",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1621",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1622",""," C3","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"1623",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1623",""," C1","","","Yes","2","0","Yes","0.0","S1","","","","","","No"
"1623",""," C8","","","Yes","3","0","Yes","0.0","S25","","","","","","No"
"1624",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1625",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1626",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1626",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1626",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1626",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1627",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1627",""," C5","","","Yes","2","0","Yes","0.0","S18","","","","","","No"
"1627",""," C7","","","Yes","3","0","Yes","0.0","S22","","","","","","No"
"1627",""," C11","","","Yes","4","0","Yes","0.0","S34","","","","","","No"
"1628",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1629",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1630",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1630",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1630",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1630",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1631",""," C5","","","Yes","1","0","Yes","0.0","S18","","","","","","No"
"1631",""," C7","","","Yes","2","0","Yes","0.0","S22","","","","","","No"
"1631",""," C11","","","Yes","3","0","Yes","0.0","S35","","","","","","No"
"1632",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1632",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1632",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1632",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1633",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1633",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1633",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1633",""," C8","","","Yes","4","0","Yes","0.0","S25","","","","","","No"
"1634",""," C9","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"1635",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1635",""," C1","","","Yes","2","0","Yes","0.0","S1","","","","","","No"
"1635",""," C8","","","Yes","3","0","Yes","0.0","S25","","","","","","No"
"1636",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1636",""," C5","","","Yes","2","0","Yes","0.0","S17","","","","","","No"
"1636",""," C7","","","Yes","3","0","Yes","0.0","S23","","","","","","No"
"1636",""," C11","","","Yes","4","0","Yes","0.0","S35","","","","","","No"
"1637",""," C10","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"1638",""," C3","","","Yes","1","0","Yes","0.0","S12","","","","","","No"
"1639",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1639",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1639",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1639",""," C8","","","Yes","4","0","Yes","0.0","S25","","","","","","No"
"1640",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1640",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1640",""," C8","","","Yes","3","0","Yes","0.0","S26","","","","","","No"
"1641",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1641",""," C1","","","Yes","2","0","Yes","0.0","S4","","","","","","No"
"1641",""," C8","","","Yes","3","0","Yes","0.0","S26","","","","","","No"
"1642",""," C10","","","Yes","1","0","Yes","0.0","S33","","","","","","No"
"1643",""," C3","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"1644",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1644",""," C7","","","Yes","2","0","Yes","0.0","S22","","","","","","No"
